eco_region_id	eco_region_name	year	loss_area_km2	loss_area_ha	pixel_count	forest_area_2000_km2
35	III09	2010	317.76674580759794	31776.674580759794	362.41960784313727	67426.37878778628
35	III09	2011	339.0665925745094	33906.65925745094	385.67058823529413	67426.37878778628
35	III09	2012	403.0491855617641	40304.91855617641	459.0823529411765	67426.37878778628
35	III09	2013	266.3630420789215	26636.304207892153	302.65098039215684	67426.37878778628
35	III09	2014	290.2076868041666	29020.76868041666	330.3450980392157	67426.37878778628
35	III09	2015	283.5303019433825	28353.030194338247	323.4666666666667	67426.37878778628
35	III09	2016	242.3449660737745	24234.49660737745	276.09411764705885	67426.37878778628
35	III09	2017	322.8218508720585	32282.185087205853	368.09411764705885	67426.37878778628
35	III09	2018	362.17299454828435	36217.29945482843	412.8941176470588	67426.37878778628
35	III09	2019	314.39867989240184	31439.867989240185	358.12549019607843	67426.37878778628
35	III09	2020	236.50674365245084	23650.674365245082	268.91372549019616	67426.37878778628
